url,straat,huisnummer,postcode,plaats,wijk,Vraagprijs,Vraagprijs per m²,Status,Soort woonhuis,Soort bouw,Bouwjaar,Specifiek,Soort dak,Gebruiksoppervlakten,Wonen,Overige inpandige ruimte,Gebouwgebonden buitenruimte,Externe bergruimte,Perceel,Inhoud,Aantal kamers,Aantal badkamers,Badkamervoorzieningen,Aantal woonlagen,Voorzieningen,Energielabel,Isolatie,Verwarming,Warm water,Oppervlakte,Eigendomssituatie,Ligging,Tuin,Achtertuin,Ligging tuin,Schuur/berging,Soort parkeergelegenheid,Inwoners,Gezin met kinderen,Gem. vraagprijs / m²,Keurmerken,Cv-ketel,Soort garage,Capaciteit,Oorspronkelijke vraagprijs,Toegankelijkheid,Balkon/dakterras,Zijtuin,Patio/atrium,Servicekosten,Praktijkruimte,Voortuin,Verkoopdatum,Looptijd,Laatste vraagprijs,Bouwperiode,Koopmengvorm,Zonneterras,Prijs,Veilingdatum,Kantoorruimte,model_pred,is_train,error,abs_error
https://www.funda.nl/detail/koop/almere/huis-menkemaborgstraat-8/43317420/,Menkemaborgstraat,8.0,1333 VG,Almere,Landgoederenbuurt Noord,395000.0,€ 3.591,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1992,Gedeeltelijk gestoffeerd en kluswoning,Dwarskap bedekt met pannen,,110 m²,,,5 m²,139 m²,375 m³,5 kamers (4 slaapkamers),1 badkamer,"Douche, toilet, en wastafel",3 woonlagen,Elektra,B,Geen isolatie,Cv-ketel,Cv-ketel,139 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"59 m² (11,00 meter diep en 5,40 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.415,45%,€ 3.724,,"Combiketel, eigendom",,,,,,,,,,,,,,,,,,,,393149.8269355097,True,1850.1730644903146,1850.1730644903146
https://www.funda.nl/detail/koop/almere/huis-paulus-potterstraat-89/89739471/,Paulus Potterstraat,89.0,1318 PL,Almere,Tussen de Vaarten N.- Oost,425000.0,€ 3.728,Onder bod,"Eengezinswoning, tussenwoning",Bestaande bouw,2000,,,,114 m²,,,7 m²,142 m²,402 m³,5 kamers (4 slaapkamers),,,1 woonlaag,,A,,,,142 m²,,,,,,,,1.94,51%,€ 4.183,,,,,,,,,,,,,,,,,,,,,,460856.5155560634,True,-35856.51555606339,35856.51555606339
https://www.funda.nl/detail/koop/almere/huis-hebridenstraat-56/43387213/,Hebridenstraat,56.0,1339 SC,Almere,Eilandenbuurt Noord,600000.0,€ 4.412,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,2003,,,,136 m²,43 m²,34 m²,9 m²,231 m²,605 m³,7 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,Douche,3 woonlagen,"Mechanische ventilatie, rolluiken, TV kabel, en zonnepanelen",A+,HR-glas en volledig geïsoleerd,Cv-ketel en gedeeltelijke vloerverwarming,Cv-ketel,231 m²,Volle eigendom,In woonwijk en vrij uitzicht,Achtertuin en voortuin,"62 m² (10,00 meter diep en 6,20 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,,Openbaar parkeren,1.445,47%,€ 4.129,,,Parkeerplaats,,,,Dakterras aanwezig en balkon aanwezig,,,,,,,,,,,,,,,535708.1229391501,False,64291.87706084992,64291.87706084992
https://www.funda.nl/detail/koop/almere/huis-lahemaalaan-160/89762950/,Lahemaalaan,160.0,1362 JT,Almere,Europakwartier Oost (brt),650000.0,€ 4.610,Onder bod,"Eengezinswoning, tussenwoning",Bestaande bouw,2023,,Plat dak bedekt met bitumineuze dakbedekking,,141 m²,,,6 m²,122 m²,533 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, dubbele wastafel, toilet, en vloerverwarming",3 woonlagen,Elektra,A+++,"Dakisolatie, muurisolatie, vloerisolatie en volledig geïsoleerd","Stadsverwarming, gehele vloerverwarming en warmte terugwininstallatie",Stadsverwarming,122 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"58 m² (10,50 meter diep en 5,50 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,2.27,44%,€ 4.829,,,,,,,Balkon aanwezig,,,,,,,,,,,,,,,630910.4108680574,True,19089.5891319426,19089.5891319426
https://www.funda.nl/detail/koop/almere/huis-de-dol-bouwnr-335/43275598/,De Dol (Bouwnr. 335),,1349 NC,Almere,Oosterwold Zuid,325000.0,€ 7.386,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,2026,,Plat dak,,44 m²,,,,197 m²,132 m³,2 kamers (1 slaapkamer),1 badkamer en 1 apart toilet,Douche en wastafel,2 woonlagen,,A++++,Volledig geïsoleerd,Gehele vloerverwarming en warmtepomp,,197 m²,,,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,309642.598161197,True,15357.401838803024,15357.401838803024
https://www.funda.nl/detail/koop/almere/huis-jasmijnstraat-27/89743390/,Jasmijnstraat,27.0,1338 ZS,Almere,Bloemenbuurt Oost,450000.0,€ 3.814,Verkocht onder voorbehoud,"Eengezinswoning, geschakelde 2-onder-1-kapwoning",Bestaande bouw,1990,Kluswoning,Zadeldak bedekt met pannen,,118 m²,26 m²,2 m²,5 m²,246 m²,513 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafelmeubel",3 woonlagen,Mechanische ventilatie en natuurlijke ventilatie,B,"Dakisolatie, dubbel glas, muurisolatie en vloerisolatie",Cv-ketel,Cv-ketel,246 m²,Volle eigendom,"Aan rustige weg, aan water, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"97 m² (11,03 meter diep en 8,75 meter breed)",Gelegen op het noordwesten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.23,44%,€ 3.707,Energie Prestatie Advies,"Remeha Tzerra ace Matic 28C (gas gestookt combiketel uit 2023, eigendom)",Inpandig,1 auto,,,,,,,,,,,,,,,,,,515736.42652118485,True,-65736.42652118485,65736.42652118485
https://www.funda.nl/detail/koop/almere/huis-mimosastraat-1/43387470/,Mimosastraat,1.0,1338 ZK,Almere,Bloemenbuurt Oost,495000.0,€ 3.960,Onder bod,"Eengezinswoning, 2-onder-1-kapwoning",Bestaande bouw,1990,,Zadeldak bedekt met pannen,,125 m²,8 m²,,7 m²,238 m²,474 m³,6 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, toilet, en wastafelmeubel",2 woonlagen,"Elektrische deur, elektra en stromend water",A,Muurisolatie,Cv-ketel,,238 m²,Volle eigendom,,Achtertuin,,,Vrijstaande houten berging,Op eigen terrein en parkeergarage,1.23,44%,€ 3.707,,"HR-107 (gas gestookt combiketel uit 2022, eigendom)",Inpandig,1 auto,,,Dakterras aanwezig,,,,,,,,,,,,,,,562959.4191561696,True,-67959.41915616964,67959.41915616964
https://www.funda.nl/detail/koop/almere/huis-poeziestraat-376/89674464/,Poëziestraat,376.0,1321 DP,Almere,Literatuurwijk Noordwest,645000.0,€ 3.274,Beschikbaar,"Eengezinswoning, geschakelde woning",Bestaande bouw,2001,,Plat dak bedekt met bitumineuze dakbedekking,,197 m²,19 m²,37 m²,,,701 m³,7 kamers (6 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, en toilet",4 woonlagen,Elektra,A,Dubbel glas en volledig geïsoleerd,Stadsverwarming,Stadsverwarming,,Volle eigendom,Aan rustige weg en in woonwijk,,,,,Openbaar parkeren,2.025,58%,€ 3.834,,,Inpandig,1 auto,,,Balkon aanwezig,,,€ 33 per maand,,,,,,,,,,,,641044.7265282354,True,3955.273471764638,3955.273471764638
https://www.funda.nl/detail/koop/almere/huis-woudlaar-48/43384450/,Woudlaar,48.0,1359 KM,Almere,De Laren Noord,990000.0,€ 6.429,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,2019,Gedeeltelijk gestoffeerd,Zadeldak bedekt met pannen,,154 m²,37 m²,,28 m²,347 m²,696 m³,7 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, en wastafelmeubel",3 woonlagen,Elektra,Niet beschikbaar,Volledig geïsoleerd,"Cv-ketel, gashaard en gedeeltelijke vloerverwarming",Cv-ketel,347 m²,Volle eigendom,"Beschutte ligging, in bosrijke omgeving, in woonwijk en vrij uitzicht","Achtertuin, tuin rondom, voortuin en zijtuin","150 m² (10,00 meter diep en 15,00 meter breed)",Gelegen op het zuidwesten,Inpandig,Op eigen terrein en openbaar parkeren,730.0,67%,€ 4.399,,"Intergas (gas gestookt combiketel uit 2019, eigendom)",Parkeerplaats,,,,,,,,,,,,,,,,,,,825537.316328056,True,164462.68367194396,164462.68367194396
https://www.funda.nl/detail/koop/almere/huis-lampjestraat-1/89675126/,Lampjestraat,1.0,1336 ZB,Almere,Stripheldenbuurt Oost,775000.0,€ 4.454,Verkocht onder voorbehoud,"Villa, vrijstaande woning",Bestaande bouw,2009,,Zadeldak bedekt met bitumineuze dakbedekking en pannen,,174 m²,,24 m²,18 m²,479 m²,594 m³,8 kamers (7 slaapkamers),2 badkamers en 1 apart toilet,,3 woonlagen,Dakraam,A,Dubbel glas en volledig geïsoleerd,Cv-ketel,Cv-ketel,479 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin,"342 m² (19,00 meter diep en 18,00 meter breed)",Gelegen op het noordoosten bereikbaar via achterom,,Op eigen terrein,980.0,50%,€ 4.574,,"Intergas (gas gestookt combiketel uit 2009, eigendom)",,,,,,,,,,,,,,,,,,,,872399.471894051,True,-97399.47189405095,97399.47189405095
https://www.funda.nl/detail/koop/almere/huis-hoekwoning-type-a-bouwnr-11/43369207/,Hoekwoning Type A (Bouwnr. 11),,1325 VW,Almere,Laterna Magikapark,775000.0,€ 5.236,Beschikbaar,"Eengezinswoning, hoekwoning",Nieuwbouw,Na 2020,,,,148 m²,,,,247 m²,400 m³,5 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,Inloopdouche,3 woonlagen,,A++,,Stadsverwarming,Centrale voorziening,247 m²,,Aan park,,,,Vrijstaande houten berging,,20.0,,,,,Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,703406.4754452223,True,71593.52455477766,71593.52455477766
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-38/43225027/,3-Laagse tussenwoning (Bouwnr. 38),,1362 LK,Almere,Olympiakwartier Oost (brt),535000.0,€ 4.820,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,111 m²,,,,94 m²,403 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,94 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,539397.6332660245,True,-4397.633266024524,4397.633266024524
https://www.funda.nl/detail/koop/almere/huis-adriaan-van-ostadestraat-42/89771359/,Adriaan van Ostadestraat,42.0,1318 LM,Almere,Tussen de Vaarten N.- West,425000.0,€ 4.048,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,2000,Gestoffeerd,Zadeldak bedekt met pannen,,105 m²,,1 m²,7 m²,130 m²,363 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, ligbad, toilet, wastafel, en wastafelmeubel",3 woonlagen,Elektra,A,Geen isolatie,Stadsverwarming,Stadsverwarming,130 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"50 m² (10,00 meter diep en 5,00 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,1.515,46%,,,,,,,,,,,,,,,,,,,,,,,411930.3780551707,True,13069.621944829298,13069.621944829298
https://www.funda.nl/detail/koop/almere/huis-vrijstaande-bungalow-bouwnr-344/43178124/,Vrijstaande Bungalow (Bouwnr. 344),,1349 NC,Almere,Oosterwold Zuid,662500.0,€ 7.201,Verkocht onder voorbehoud,"Bungalow, vrijstaande woning",Nieuwbouw,2026,,,,92 m²,,,,701 m²,276 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,,1 woonlaag,,Niet beschikbaar,,,,,,,,,,,Op eigen terrein,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,679590.8789761701,True,-17090.87897617009,17090.87897617009
https://www.funda.nl/detail/koop/almere/huis-4-laagse-tussenwoning-bouwnr-21/43225040/,4-Laagse tussenwoning (Bouwnr. 21),,1362 LK,Almere,Olympiakwartier Oost (brt),595000.0,€ 4.648,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,128 m²,,,,,468 m³,6 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",4 woonlagen,Elektra,A++,Geen isolatie,Stadsverwarming,Stadsverwarming,,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,582538.1337148505,True,12461.866285149474,12461.866285149474
https://www.funda.nl/detail/koop/almere/huis-3-laagse-tussenwoning-bouwnr-92/43225009/,3-Laagse tussenwoning (Bouwnr. 92),,1362 LK,Almere,Olympiakwartier Oost (brt),550000.0,€ 4.741,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,Plat dak,,116 m²,,,,91 m²,420 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A+++,Geen isolatie,Stadsverwarming,Stadsverwarming,91 m²,,In woonwijk,Achtertuin,,,Vrijstaande houten berging,Openbaar parkeren,125.0,,,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,557897.5873114609,True,-7897.587311460869,7897.587311460869
https://www.funda.nl/detail/koop/almere/huis-hofmark-292/43383286/,Hofmark,292.0,1355 HX,Almere,"Hofmark, Redemark en Sportmark",390000.0,€ 3.391,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,1978,,Dwarskap bedekt met pannen,,115 m²,,,7 m²,134 m²,386 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, dubbele wastafel, en toilet",3 woonlagen,Elektra,C,"Dakisolatie, gedeeltelijk dubbel glas en muurisolatie",Cv-ketel,Cv-ketel,134 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,,,Vrijstaande stenen berging,Openbaar parkeren,1.39,38%,€ 3.688,,"Nefit (2023, lease)",,,,,,,,,,,,,,,,,,,,416891.4847257391,True,-26891.48472573911,26891.48472573911
https://www.funda.nl/detail/koop/almere/huis-anna-maria-van-schurmanlaan-84/89627465/,Anna Maria van Schurmanlaan,84.0,1349 BC,Almere,Oosterwold Zuid,485000.0,€ 5.160,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,2022,,Plat dak,,94 m²,,,6 m²,134 m²,330 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, vloerverwarming, en wastafelmeubel",2 woonlagen,Elektra,A++++,Volledig geïsoleerd,"Gehele vloerverwarming, warmte terugwininstallatie en warmtepomp",,134 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin,"67 m² (12,90 meter diep en 5,20 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande houten berging,Op eigen terrein,3.53,40%,€ 5.670,,,Parkeerplaats,,€ 495.000 kosten koper,,,,,,,,,,,,,,,,,532460.1029676569,True,-47460.102967656916,47460.102967656916
https://www.funda.nl/detail/koop/almere/huis-jamaicastraat-25/43224968/,Jamaicastraat,25.0,1339 KM,Almere,Eilandenbuurt Oost,635000.0,€ 3.547,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,2001,Gedeeltelijk gestoffeerd,Plat dak bedekt met bitumineuze dakbedekking,,179 m²,11 m²,,,268 m²,680 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Douche, dubbele wastafel, ligbad, en toilet",2 woonlagen,Elektra,A,Geen isolatie,Cv-ketel en gashaard,Cv-ketel,268 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"117 m² (13,00 meter diep en 9,00 meter breed)",Gelegen op het oosten bereikbaar via achterom,Aangebouwde houten berging,Op eigen terrein en openbaar parkeren,1.475,41%,€ 3.838,,"Remeha avant (2026, eigendom)",Parkeerplaats,,,,Frans balkon aanwezig,,,,,,,,,,,,,,,636098.8233289954,True,-1098.8233289953787,1098.8233289953787
https://www.funda.nl/detail/koop/almere/huis-cezannestraat-109/89717949/,Cézannestraat,109.0,1328 PC,Almere,Tussen de Vaarten Z.- Zuidwest,630000.0,€ 3.424,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,2003,,Plat dak bedekt met bitumineuze dakbedekking,,184 m²,,,29 m²,239 m²,589 m³,10 kamers (4 slaapkamers),2 badkamers en 2 aparte toiletten,"2 inloopdouches, vloerverwarming, 2 wastafels, 2 wastafelmeubels, douche, ligbad, en toilet",3 woonlagen,Elektra,A,,Stadsverwarming,Stadsverwarming,239 m²,Volle eigendom,,Achtertuin,"84 m² (12,00 meter diep en 7,00 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,,Openbaar parkeren,2.305,43%,€ 3.742,,,Vrijstaande stenen garage,2 auto's,,,,,,,,,,,,,,,,,,700433.184993268,True,-70433.18499326799,70433.18499326799
https://www.funda.nl/detail/koop/almere/huis-sperwer-bouwnr-31/43132932/,Sperwer (Bouwnr. 31),,1358 EL,Almere,Overgooi (brt),1135000.0,€ 5.761,Verkocht onder voorbehoud,"Villa, vrijstaande woning",Nieuwbouw,Na 2020,,,,197 m²,,,,1.568 m²,741 m³,1 kamer,,,1 woonlaag,Zonnepanelen,Niet beschikbaar,Volledig geïsoleerd,,,1.568 m²,,"Aan bosrand, aan rustige weg, in bosrijke omgeving, landelijk gelegen, open ligging en vrij uitzicht",,,,,Op eigen terrein,720.0,46%,€ 5.136,,,Parkeerplaats,,,,,,,,,,,,,,,,,,,1150030.0301381077,True,-15030.030138107715,15030.030138107715
https://www.funda.nl/detail/koop/almere/huis-speulderbos-38/89785303/,Speulderbos,38.0,1358 BB,Almere,Overgooi (brt),1050000.0,€ 7.143,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,2023,,Zadeldak,,147 m²,6 m²,,43 m²,1.849 m²,508 m³,5 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,"Dubbele wastafel, inloopdouche, en ligbad",2 woonlagen en een vliering,Elektrische deur en elektra,A+++,Volledig geïsoleerd,"Gehele vloerverwarming, warmte terugwininstallatie en warmtepomp",Elektrische boiler,1.849 m²,Volle eigendom,"Aan bosrand, in bosrijke omgeving, in woonwijk, open ligging en vrij uitzicht",Tuin rondom,,,Vrijstaande houten berging,Op eigen terrein en openbaar parkeren,720.0,46%,€ 5.136,,,Vrijstaande houten garage,1 auto,,,,,,,,,,,,,,,,,,969531.5468638408,True,80468.45313615922,80468.45313615922
https://www.funda.nl/detail/koop/almere/huis-zomerspelenstraat-56/89693122/,Zomerspelenstraat,56.0,1361 CA,Almere,Olympiakwartier West (brt),600000.0,€ 5.882,Verkocht onder voorbehoud,"Eengezinswoning, vrijstaande woning",Bestaande bouw,2023,,Zadeldak bedekt met pannen,,102 m²,,,,104 m²,380 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Inloopdouche, ligbad, toilet, en wastafelmeubel",2 woonlagen,"Balansventilatie, frans balkon, en glasvezelkabel",A,Volledig geïsoleerd,Stadsverwarming en gehele vloerverwarming,Centrale voorziening,104 m²,Volle eigendom,Aan rustige weg en in woonwijk,Voortuin en zonneterras,,Gelegen op het westen,,Openbaar parkeren,1.455,55%,€ 4.719,,,,,,,Frans balkon aanwezig,,,,,,,,,,,"22 m² (3,13 meter diep en 6,96 meter breed)",,,,601636.2372250591,True,-1636.2372250590706,1636.2372250590706
https://www.funda.nl/detail/koop/almere/huis-hoekwoning-type-a-bouwnr-9/43369208/,Hoekwoning Type A (Bouwnr. 9),,1325 VW,Almere,Laterna Magikapark,770000.0,€ 5.203,Beschikbaar,"Eengezinswoning, hoekwoning",Nieuwbouw,Na 2020,,,,148 m²,,,,233 m²,400 m³,5 kamers (4 slaapkamers),1 badkamer en 2 aparte toiletten,Inloopdouche,3 woonlagen,,A++,,Stadsverwarming,Centrale voorziening,233 m²,,Aan park,,,,Vrijstaande houten berging,,20.0,,,,,Aangebouwde stenen garage,1 auto,,,,,,,,,,,,,,,,,,703406.4754452223,True,66593.52455477766,66593.52455477766
https://www.funda.nl/detail/koop/almere/huis-a1-bouwnr-14/43809578/,A1 (Bouwnr. 14),,1362 LC,Almere,Olympiakwartier Oost (brt),522660.0,€ 4.667,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Nieuwbouw,2025,,,,112 m²,,,,90 m²,404 m³,5 kamers (4 slaapkamers),,,3 woonlagen,,A++,,,,90 m²,,In woonwijk,,,,Vrijstaande houten berging,,125.0,,,,,,,,,,,,,,,,,,,,,,,,532242.0756886163,True,-9582.075688616256,9582.075688616256
https://www.funda.nl/detail/koop/almere/huis-warehouse-bouwnr-bnr-4/43000826/,Warehouse - (Bouwnr. Bnr 4),,1362 KJ,Almere,Europakwartier Oost (brt),632500.0,€ 4.756,Onder optie,"Eengezinswoning, tussenwoning",Nieuwbouw,Na 2020,,,,133 m²,,,,94 m²,589 m³,1 kamer,,,1 woonlaag,Glasvezelkabel en zonnepanelen,A+++,Volledig geïsoleerd,Stadsverwarming en gehele vloerverwarming,Stadsverwarming,94 m²,,,,,,Vrijstaande houten berging,,2.27,44%,€ 4.829,SWK Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,657265.6875363125,True,-24765.6875363125,24765.6875363125
https://www.funda.nl/detail/koop/almere/huis-herenhuis-bouwnr-19/89460277/,Herenhuis (Bouwnr. 19),,1362 JT,Almere,Europakwartier Oost (brt),637906.0,€ 4.725,Onder optie,"Herenhuis, tussenwoning",Nieuwbouw,2026,,,,135 m²,,,6 m²,120 m²,351 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,,3 woonlagen,Zonnepanelen,A+++,,,,120 m²,,,,,,Vrijstaande houten berging,Openbaar parkeren,2.27,44%,€ 4.829,Woningborg Garantiecertificaat,,,,,,,,,,,,,,,,,,,,,631310.5186513381,True,6595.481348661939,6595.481348661939
https://www.funda.nl/detail/koop/almere/huis-fugaplantsoen-7/89750944/,Fugaplantsoen,7.0,1312 SH,Almere,Muziekwijk N.-Noord,475000.0,€ 3.493,Beschikbaar,"Eengezinswoning, hoekwoning",Bestaande bouw,1992,Gestoffeerd,Dwarskap bedekt met pannen,,136 m²,,,6 m²,124 m²,478 m³,5 kamers (4 slaapkamers),1 badkamer en 1 apart toilet,"Dubbele wastafel, inloopdouche, ligbad, toilet, en wastafelmeubel",3 woonlagen,Elektra,A,Dubbel glas en volledig geïsoleerd,Houtkachel en stadsverwarming,Stadsverwarming,124 m²,Volle eigendom,Aan rustige weg en in woonwijk,Achtertuin en voortuin,"48 m² (8,00 meter diep en 6,00 meter breed)",Gelegen op het zuidwesten bereikbaar via achterom,Vrijstaande stenen berging,Openbaar parkeren,1.605,45%,€ 4.170,,,,,,,,,,,,,,,,,,,,,,527283.336440264,True,-52283.336440264015,52283.336440264015
https://www.funda.nl/detail/koop/almere/huis-harpstraat-82/89758077/,Harpstraat,82.0,1312 KP,Almere,Muziekwijk N.-Midden,399500.0,€ 4.645,Verkocht onder voorbehoud,"Eengezinswoning, tussenwoning",Bestaande bouw,1991,,Plat dak bedekt met bitumineuze dakbedekking,,86 m²,,,7 m²,138 m²,295 m³,4 kamers (3 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafelmeubel",2 woonlagen,Elektra,A,"Dakisolatie, HR-glas, muurisolatie, vloerisolatie en volledig geïsoleerd",Stadsverwarming,Stadsverwarming,138 m²,Volle eigendom,,Achtertuin en voortuin,"88 m² (16,00 meter diep en 5,50 meter breed)",Gelegen op het westen bereikbaar via achterom,Vrijstaande houten berging,Openbaar parkeren,1.775,40%,€ 4.345,,,,,,Toegankelijk voor ouderen,,,,,,,,,,,,,,,,387482.5017397105,True,12017.498260289489,12017.498260289489
https://www.funda.nl/detail/koop/almere/huis-saint-saensgracht-15/43274891/,Saint-Saensgracht,15.0,1323 CX,Almere,Muziekwijk Z.-Oost,435000.0,€ 3.850,Beschikbaar,"Eengezinswoning, tussenwoning",Bestaande bouw,1989,,Zadeldak bedekt met pannen,,113 m²,,,5 m²,113 m²,385 m³,3 kamers (2 slaapkamers),1 badkamer en 1 apart toilet,"Douche, toilet, en wastafel",3 woonlagen,Elektra,A,Geen isolatie,Stadsverwarming,Centrale voorziening,113 m²,Volle eigendom,"Aan rustige weg, in woonwijk en vrij uitzicht",Achtertuin en voortuin,"49 m² (9,00 meter diep en 5,40 meter breed)",Gelegen op het zuidoosten bereikbaar via achterom,Vrijstaande stenen berging,Openbaar parkeren,2.99,35%,€ 4.128,,,,,,,,,,,,,,,,,,,,,,451936.55354186497,True,-16936.553541864967,16936.553541864967
https://www.funda.nl/detail/koop/almere/huis-buitenplaats-oosterwold-73/43397755/,Buitenplaats Oosterwold,73.0,1349 CP,Almere,Oosterwold Zuid,1100000.0,€ 5.046,Beschikbaar,"Villa, vrijstaande woning",Bestaande bouw,2018,,Zadeldak,,218 m²,33 m²,159 m²,,2.514 m²,1.234 m³,3 kamers (2 slaapkamers),2 badkamers en 1 apart toilet,"Dubbele wastafel, 2 inloopdouches, ligbad, 2 toiletten, vloerverwarming, urinoir, en wastafel",2 woonlagen,"Airconditioning, glasvezelkabel, mechanische ventilatie, en zonnepanelen",A+,Volledig geïsoleerd,Gehele vloerverwarming en warmtepomp,Elektrische boiler en zonneboiler,2.514 m²,Volle eigendom,Aan rustige weg en vrij uitzicht,Tuin rondom,,,,Op eigen terrein,3.53,40%,€ 5.670,,,,,,,,,,,,,,,,,,,,,,1243219.1051372306,True,-143219.1051372306,143219.1051372306
